lessonId;characterId
5;1509
5;1510
5;1511
5;1512
5;1513
5;1514
5;1515
5;1516
5;1517
5;1518
5;1519
5;1520
5;1521
5;1522
5;1523
5;1524
5;1525
5;1526
5;1527
5;1528
5;1529
5;1530
5;1531
5;1532
5;1533
5;1534
5;1535
5;1536
5;1537
5;1538
5;1539
5;1540
5;1541
5;1542
5;1543
5;1544
5;1545
5;1546
5;1547
5;1548
5;1549
5;1550
5;1551
5;1552
5;1553
5;1554
5;1555
5;1556
5;1557
5;1558
5;1559
5;1560
5;1561
5;1562
5;1563
5;1564
5;1565
5;1566
5;1567
5;1568
5;1569
5;1570
5;1571
5;1572
5;1573
5;1574
5;1575
5;1576
5;1577
5;1578
5;1579
5;1580
5;1581
5;1582
5;1583
5;1584
5;1585
5;1586
5;1587
5;1588
5;1589
5;1590
5;1591
5;1592
5;1593
5;1594
5;1595
5;1596
5;1597
5;1598
5;1599
5;1600
5;1601
5;1602
5;1603
5;1604
5;1605
5;1606
5;1607
5;1608
5;1609
5;1610
5;1611
5;1612
5;1613
5;1614
5;1615
5;1616
5;1617
5;1618
5;1619
5;1620
5;1621
5;1622
5;1623
5;1624
5;1625
5;1626
5;1627
5;1628
5;1629
5;1630
5;1631
5;1632
5;1633
5;1634
5;1635
5;1636
5;1637
5;1638
5;1639
5;1640
5;1641
5;1642
5;1643
5;1644
5;1645
5;1646
5;1647
5;1648
5;1649
5;1650
5;1651
5;1652
5;1653
5;1654
5;1655
5;1656
5;1657
5;1658
5;1659
5;1660
5;1661
5;1662
5;1663
5;1664
5;1665
5;1666
5;1667
5;1668
5;1669
5;1670
5;1671
5;1672
5;1673
5;1674
5;1675
5;1676
5;1677
5;1678
5;1679
5;1680
5;1681
5;1682
5;1683
5;1684
5;1685
6;1686
6;1687
6;1688
6;1689
6;1690
6;1691
6;1692
6;1693
6;1694
6;1695
6;1696
6;1697
6;1698
6;1699
6;1700
6;1701
6;1702
6;1703
6;1704
6;1705
6;1706
6;1707
6;1708
6;1709
6;1710
6;1711
6;1712
6;1713
6;1714
6;1715
6;1716
6;1717
6;1718
6;1719
6;1720
6;1721
6;1722
6;1723
6;1724
6;1725
6;1726
6;1727
6;1728
6;1729
6;1730
6;1731
6;1732
6;1733
6;1734
6;1735
6;1736
6;1737
6;1738
6;1739
6;1740
6;1741
6;1742
6;1743
6;1744
6;1745
6;1746
6;1747
6;1748
6;1749
6;1750
6;1751
6;1752
6;1753
6;1754
6;1755
6;1756
6;1757
6;1758
6;1759
6;1760
6;1761
6;1762
6;1763
6;1764
6;1765
6;1766
6;1767
6;1768
6;1769
6;1770
6;1771
6;1772
6;1773
6;1774
6;1775
6;1776
6;1777
6;1778
6;1779
6;1780
6;1781
6;1782
6;1783
6;1784
6;1785
6;1786
6;1787
6;1788
6;1789
6;1790
6;1791
6;1792
6;1793
6;1794
6;1795
6;1796
6;1797
6;1798
6;1799
6;1800
6;1801
6;1802
6;1803
6;1804
6;1805
6;1806
6;1807
6;1808
6;1809
6;1810
6;1811
6;1812
6;1813
6;1814
6;1815
6;1816
6;1817
6;1818
6;1819
6;1820
6;1821
6;1822
6;1823
6;1824
6;1825
6;1826
6;1827
6;1828
6;1829
6;1830
6;1831
6;1832
6;1833
6;1834
6;1835
6;1836
6;1837
6;1838
6;1839
6;1840
6;1841
6;1842
6;1843
6;1844
6;1845
6;1846
6;1847
6;1848
6;1849
6;1850
6;1851
6;1852
6;1853
6;1854
6;1855
6;1856
6;1857
6;1858
6;1859
6;1860
6;1861
6;1862
6;1863
6;1864
6;1865
6;1866
6;1867
6;1868
6;1869
6;1870
6;1871
6;1872
6;1873
6;1874
6;1875
6;1876
6;1877
6;1878
6;1879
6;1880
6;1881
6;1882
6;1883
6;1884
6;1885
6;1886
6;1887
6;1888
6;1889
6;1890
6;1891
6;1892
6;1893
6;1894
6;1895
6;1896
6;1897
6;1898
6;1899
6;1900
6;1901
6;1902
6;1903
6;1904
6;1905
6;1906
6;1907
6;1908
6;1909
6;1910
6;1911
6;1912
6;1913
6;1914
6;1915
6;1916
6;1917
6;1918
6;1919
6;1920
6;1921
6;1922
6;1923
6;1924
6;1925
6;1926
6;1927
6;1928
6;1929
6;1930
6;1931
6;1932
6;1933
6;1934
6;1935
6;1936
6;1937
6;1938
6;1939
6;1940
6;1941
6;1942
6;1943
6;1944
6;1945
6;1946
6;1947
6;1948
6;1949
6;1950
6;1951
6;1952
6;1953
6;1954
6;1955
6;1956
6;1957
6;1958
6;1959
6;1960
6;1961
6;1962
6;1963
6;1964
6;1965
6;1966
6;1967
6;1968
6;1969
6;1970
6;1971
6;1972
6;1973
6;1974
6;1975
6;1976
6;1977
6;1978
6;1979
6;1980
6;1981
6;1982
6;1983
6;1984
6;1985
6;1986
6;1987
6;1988
6;1989
6;1990
6;1991
6;1992
6;1993
6;1994
6;1995
6;1996
6;1997
6;1998
6;1999
6;2000
6;2001
6;2002
6;2003
6;2004
6;2005
6;2006
6;2007
6;2008
6;2009
6;2010
6;2011
6;2012
6;2013
6;2014
6;2015
6;2016
6;2017
6;2018
6;2019
6;2020
6;2021
6;2022
6;2023
6;2024
6;2025
6;2026
6;2027
6;2028
6;2029
6;2030
6;2031
6;2032
6;2033
6;2034
6;2035
6;2036
6;2037
6;2038
6;2039
6;2040
6;2041
6;2042
6;2043
6;2044
6;2045
6;2046
6;2047
6;2048
6;2049
6;2050
6;2051
6;2052
6;2053
6;2054
6;2055
6;2056
6;2057
6;2058
6;2059
6;2060
6;2061
6;2062
6;2063
6;2064
6;2065
6;2066
6;2067
6;2068
6;2069
6;2070
6;2071
6;2072
6;2073
6;2074
6;2075
6;2076
6;2077
6;2078
6;2079
6;2080
6;2081
6;2082
6;2083
6;2084
6;2085
6;2086
6;2087
6;2088
6;2089
6;2090
6;2091
6;2092
6;2093
6;2094
6;2095
6;2096
6;2097
6;2098
6;2099
6;2100
6;2101
6;2102
6;2103
6;2104
6;2105
6;2106
6;2107
6;2108
6;2109
6;2110
6;2111
6;2112
6;2113
6;2114
6;2115
6;2116
6;2117
6;2118
6;2119
6;2120
6;2121
6;2122
6;2123
6;2124
6;2125
6;2126
6;2127
6;2128
6;2129
6;2130
6;2131
6;2132
6;2133
6;2134
6;2135
6;2136
6;2137
6;2138
6;2139
6;2140
6;2141
6;2142
6;2143
6;2144
6;2145
6;2146
6;2147
6;2148
6;2149
6;2150
6;2151
6;2152
6;2153
6;2154
6;2155
6;2156
6;2157
6;2158
6;2159
6;2160
6;2161
6;2162
6;2163
6;2164
6;2165
6;2166
6;2167
6;2168
6;2169
6;2170
6;2171
6;2172
6;2173
6;2174
6;2175
6;2176
6;2177
6;2178
6;2179
6;2180
6;2181
6;2182
6;2183
6;2184
6;2185
6;2186
6;2187
6;2188
6;2189
6;2190
6;2191
6;2192
6;2193
6;2194
6;2195
6;2196
6;2197
6;2198
6;2199
6;2200
6;2201
6;2202
6;2203
6;2204
6;2205
6;2206
6;2207
6;2208
6;2209
6;2210
6;2211
6;2212
6;2213
6;2214
6;2215
6;2216
6;2217
6;2218
6;2219
6;2220
6;2221
6;2222
6;2223
6;2224
6;2225
6;2226
6;2227
6;2228
6;2229
6;2230
6;2231
6;2232
6;2233
6;2234
6;2235
6;2236
6;2237
6;2238
6;2239
6;2240
6;2241
6;2242
6;2243
6;2244
6;2245
6;2246
6;2247
6;2248
6;2249
6;2250
6;2251
6;2252
6;2253
6;2254
6;2255
6;2256
6;2257
6;2258
6;2259
6;2260
6;2261
6;2262
6;2263
6;2264
6;2265
6;2266
6;2267
6;2268
6;2269
6;2270
6;2271
6;2272
6;2273
6;2274
6;2275
6;2276
6;2277
6;2278
6;2279
6;2280
6;2281
6;2282
6;2283
6;2284
6;2285
6;2286
6;2287
6;2288
6;2289
6;2290
6;2291
6;2292
6;2293
6;2294
6;2295
6;2296
6;2297
6;2298
6;2299
6;2300
6;2301
6;2302
6;2303
6;2304
6;2305
6;2306
6;2307
6;2308
6;2309
6;2310
6;2311
6;2312
6;2313
6;2314
6;2315
6;2316
6;2317
6;2318
6;2319
6;2320
6;2321
6;2322
6;2323
6;2324
6;2325
6;2326
6;2327
6;2328
6;2329
6;2330
6;2331
6;2332
6;2333
6;2334
6;2335
6;2336
6;2337
6;2338
6;2339
6;2340
6;2341
6;2342
6;2343
6;2344
6;2345
6;2346
6;2347
6;2348
6;2349
6;2350
6;2351
6;2352
6;2353
6;2354
6;2355
6;2356
6;2357
6;2358
6;2359
6;2360
6;2361
6;2362
6;2363
6;2364
6;2365
6;2366
6;2367
6;2368
6;2369
6;2370
6;2371
6;2372
6;2373
6;2374
6;2375
6;2376
6;2377
6;2378
6;2379
6;2380
6;2381
6;2382
6;2383
6;2384
6;2385
6;2386
6;2387
6;2388
6;2389
6;2390
6;2391
6;2392
6;2393
6;2394
6;2395
6;2396
6;2397
6;2398
6;2399
6;2400
6;2401
6;2402
6;2403
6;2404
6;2405
6;2406
6;2407
6;2408
6;2409
6;2410
6;2411
6;2412
6;2413
6;2414
6;2415
6;2416
6;2417
6;2418
6;2419
6;2420
6;2421
6;2422
6;2423
6;2424
6;2425
6;2426
6;2427
6;2428
6;2429
6;2430
6;2431
6;2432
6;2433
6;2434
6;2435
6;2436
6;2437
6;2438
6;2439
6;2440
6;2441
6;2442
6;2443
6;2444
6;2445
6;2446
6;2447
6;2448
6;2449
6;2450
6;2451
6;2452
6;2453
6;2454
6;2455
6;2456
6;2457
6;2458
6;2459
6;2460
6;2461
6;2462
6;2463
6;2464
6;2465
6;2466
6;2467
6;2468
6;2469
6;2470
6;2471
6;2472
6;2473
6;2474
6;2475
6;2476
6;2477
6;2478
6;2479
6;2480
6;2481
6;2482
6;2483
6;2484
6;2485
6;2486
6;2487
6;2488
6;2489
6;2490
6;2491
6;2492
6;2493
6;2494
6;2495
6;2496
6;2497
6;2498
6;2499
6;2500
6;2501
6;2502
6;2503
6;2504
6;2505
6;2506
6;2507
6;2508
6;2509
6;2510
6;2511
6;2512
6;2513
6;2514
6;2515
6;2516
6;2517
6;2518
6;2519
6;2520
6;2521
6;2522
6;2523
6;2524
6;2525
6;2526
6;2527
6;2528
6;2529
6;2530
6;2531
6;2532
6;2533
6;2534
6;2535
6;2536
6;2537
6;2538
6;2539
6;2540
6;2541
6;2542
6;2543
6;2544
6;2545
6;2546
6;2547
6;2548
6;2549
6;2550
6;2551
6;2552
6;2553
6;2554
6;2555
6;2556
6;2557
6;2558
6;2559
6;2560
6;2561
6;2562
6;2563
6;2564
6;2565
6;2566
6;2567
6;2568
6;2569
6;2570
6;2571
6;2572
6;2573
6;2574
6;2575
6;2576
6;2577
6;2578
6;2579
6;2580
6;2581
6;2582
6;2583
6;2584
6;2585
6;2586
6;2587
6;2588
6;2589
6;2590
6;2591
6;2592
6;2593
6;2594
6;2595
6;2596
6;2597
6;2598
6;2599
6;2600
6;2601
6;2602
6;2603
6;2604
6;2605
6;2606
6;2607
6;2608
6;2609
6;2610
6;2611
6;2612
6;2613
6;2614
6;2615
6;2616
6;2617
6;2618
6;2619
6;2620
6;2621
6;2622
6;2623
6;2624
6;2625
6;2626
6;2627
6;2628
6;2629
6;2630
6;2631
6;2632
6;2633
6;2634
6;2635
6;2636
6;2637
6;2638
6;2639
6;2640
6;2641
6;2642
6;2643
6;2644
6;2645
6;2646
6;2647
6;2648
6;2649
6;2650
6;2651
6;2652
6;2653
6;2654
6;2655
6;2656
6;2657
6;2658
6;2659
6;2660
6;2661
6;2662
6;2663
